Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	23.387	40.059	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	23.49	40.162	0	2	0	0.146	0.146	NA	0.146	NA	45	NA
3	1	3	23.902	40.574	0	2	0	0.728	0.728	NA	0.582	NA	45	0
4	1	4	24.108	40.368	0	2	0	1.019	0.784	NA	0.291	NA	-45	-90
5	1	5	24.314	40.265	0	2	0	1.249	0.949	NA	0.23	NA	-26.565	18.435
6	1	6	24.005	40.368	0	2	0	1.574	0.69	NA	0.325	NA	161.565	-171.87
7	1	7	24.005	40.368	0	2	0	1.574	0.69	NA	0	NA	0	-161.565
8	1	8	23.696	40.162	0	2	0	1.945	0.325	NA	0.371	NA	-146.31	-146.31
9	1	9	24.005	40.368	0	2	0	2.316	0.69	NA	0.371	NA	33.69	180
10	1	10	24.005	39.751	0	2	0	2.934	0.69	NA	0.617	NA	-90	-123.69
11	1	11	24.416	39.751	0	2	0	3.346	1.074	NA	0.412	NA	0	90
12	1	12	24.416	39.751	0	2	0	3.346	1.074	NA	0	NA	0	0
13	1	13	24.931	39.133	0	2	0	4.149	1.8	NA	0.804	NA	-50.194	-50.194
14	1	14	25.24	39.236	0	2	0	4.475	2.027	NA	0.325	NA	18.435	68.629
15	2	1	26.475	39.957	0	2	0	0	0	NA	NA	NA	NA	NA
16	2	2	26.475	39.957	0	2	4	0	0	NA	0	NA	0	NA
17	2	3	26.475	39.957	0	2	0	0	0	NA	0	NA	0	0
18	2	4	26.886	39.957	0	2	0	0.412	0.412	NA	0.412	NA	0	0
19	2	5	26.681	39.957	0	2	0	0.617	0.206	NA	0.206	NA	180	180
20	2	6	26.269	39.442	0	2	0	1.276	0.554	NA	0.659	NA	-128.66	51.34
21	2	7	26.166	39.648	0	2	0	1.507	0.437	NA	0.23	NA	116.565	-114.775
22	2	8	26.886	39.236	0	2	0	2.336	0.83	NA	0.83	NA	-29.745	-146.31
23	3	1	20.094	40.162	0	2	0	0	0	NA	NA	NA	NA	NA
24	3	2	21.123	40.677	0	2	0	1.151	1.151	NA	1.151	NA	26.565	NA
25	3	3	21.123	40.471	0	2	0	1.356	1.074	NA	0.206	NA	-90	-116.565
26	3	4	21.638	40.162	0	2	0	1.957	1.544	NA	0.6	NA	-30.964	59.036
27	3	5	21.638	40.162	0	2	0	1.957	1.544	NA	0	NA	0	30.964
28	3	6	21.535	40.059	0	2	0	2.102	1.444	NA	0.146	NA	-135	-135
29	3	7	21.947	40.059	0	2	9	2.514	1.855	NA	0.412	NA	0	135
30	3	8	22.461	40.059	0	2	0	3.028	2.369	NA	0.515	NA	0	0
31	3	9	21.947	40.162	0	2	9	3.553	1.852	NA	0.525	NA	168.69	168.69
32	3	10	22.358	39.751	0	2	0	4.135	2.301	NA	0.582	NA	-45	146.31
33	3	11	21.02	41.5	0	2	4	6.338	1.627	NA	2.202	NA	127.405	172.405
34	3	12	19.477	41.809	0	2	0	7.912	1.759	NA	1.574	NA	168.69	41.285
35	4	1	25.651	38.619	0	2	0	0	0	NA	NA	NA	NA	NA
36	4	2	25.754	38.722	0	2	0	0.146	0.146	NA	0.146	NA	45	NA
37	4	3	26.784	38.722	0	2	4	1.175	1.137	NA	1.029	NA	0	-45
38	4	4	26.372	38.31	0	2	0	1.757	0.784	NA	0.582	NA	-135	-135
39	4	5	26.166	38.413	0	2	0	1.987	0.554	NA	0.23	NA	153.435	-71.565
40	4	6	26.475	38.413	0	2	0	2.296	0.849	NA	0.309	NA	0	-153.435
41	4	7	25.857	38.619	0	2	0	2.947	0.206	NA	0.651	NA	161.565	161.565
42	4	8	26.269	38.516	0	2	0	3.371	0.626	NA	0.424	NA	-14.036	-175.601
43	4	9	26.578	38.516	0	2	0	3.68	0.932	NA	0.309	NA	0	14.036
44	4	10	26.886	38.825	0	2	0	4.116	1.252	NA	0.437	NA	45	45
45	4	11	27.504	38.825	0	2	0	4.734	1.864	NA	0.617	NA	0	-45
46	4	12	27.71	38.619	0	2	0	5.025	2.058	NA	0.291	NA	-45	-45
47	4	13	27.298	38.825	0	2	0	5.485	1.659	NA	0.46	NA	153.435	-161.565
48	4	14	27.813	38.722	0	2	0	6.01	2.164	NA	0.525	NA	-11.31	-164.745
49	4	15	26.475	38.722	0	2	9	7.348	0.83	NA	1.338	NA	180	-168.69
50	4	16	26.475	38.927	0	2	0	7.554	0.879	NA	0.206	NA	90	-90
51	4	17	26.784	39.03	0	2	0	7.879	1.205	NA	0.325	NA	18.435	-71.565
52	4	18	26.475	39.03	0	2	0	8.188	0.92	NA	0.309	NA	180	161.565
53	4	19	26.578	39.339	0	2	0	8.513	1.173	NA	0.325	NA	71.565	-108.435
54	4	20	27.401	38.927	0	2	0	9.434	1.777	NA	0.92	NA	-26.565	-98.13
55	4	21	26.475	38.927	0	2	0	10.36	0.879	NA	0.926	NA	180	-153.435
56	4	22	26.372	39.03	0	2	0	10.506	0.83	NA	0.146	NA	135	-45
57	4	23	26.886	39.236	0	2	0	11.06	1.381	NA	0.554	NA	21.801	-113.199
58	4	24	26.475	39.236	0	2	0	11.471	1.029	NA	0.412	NA	180	158.199
59	4	25	26.886	38.722	0	2	0	12.13	1.239	NA	0.659	NA	-51.34	128.66
60	4	26	26.784	38.825	0	2	0	12.276	1.151	NA	0.146	NA	135	-173.66
61	4	27	26.784	39.236	0	2	4	12.688	1.29	NA	0.412	NA	90	-45
62	5	1	25.446	41.809	0	2	0	0	0	NA	NA	NA	NA	NA
63	5	2	25.96	42.118	0	2	4	0.6	0.6	NA	0.6	NA	30.964	NA
