Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	9.246	30.032	0	2	195	0	0	NA	NA	NA	NA	NA
2	1	2	8.607	29.567	0	2	255	0.79	0.79	NA	0.79	NA	-143.973	NA
3	1	3	8.665	29.335	0	2	74	1.029	0.907	NA	0.239	NA	-75.964	68.009
4	1	4	8.665	29.335	0	2	149	1.029	0.907	NA	0	NA	0	75.964
5	1	5	8.665	28.754	0	2	242	1.61	1.403	NA	0.581	NA	-90	-90
6	1	6	8.724	28.986	0	2	214	1.849	1.168	NA	0.239	NA	75.964	165.964
7	1	7	8.433	28.638	0	2	255	2.303	1.613	NA	0.453	NA	-129.806	154.231
8	1	8	8.433	28.638	0	2	242	2.303	1.613	NA	0	NA	0	129.806
9	1	9	8.375	29.161	0	2	83	2.828	1.232	NA	0.526	NA	96.34	96.34
10	1	10	8.898	29.335	0	2	121	3.379	0.779	NA	0.551	NA	18.435	-77.905
11	1	11	9.072	29.451	0	2	139	3.588	0.606	NA	0.209	NA	33.69	15.255
12	1	12	9.42	29.335	0	2	223	3.956	0.718	NA	0.367	NA	-18.435	-52.125
13	1	13	8.607	28.928	0	2	167	4.864	1.275	NA	0.909	NA	-153.435	-135
14	1	14	7.969	28.696	0	2	55	5.544	1.848	NA	0.68	NA	-160.017	-6.582
15	1	15	8.724	29.335	0	2	83	6.533	0.871	NA	0.989	NA	40.236	-159.747
16	1	16	9.246	29.974	0	2	93	7.358	0.058	NA	0.825	NA	50.711	10.474
17	1	17	10.117	30.148	0	2	46	8.246	0.879	NA	0.888	NA	11.31	-39.401
18	1	18	10.233	30.148	0	2	74	8.362	0.994	NA	0.116	NA	0	-11.31
19	1	19	11.452	30.554	0	2	55	9.647	2.267	NA	1.285	NA	18.435	18.435
20	1	20	11.278	30.38	0	2	167	9.894	2.062	NA	0.246	NA	-135	-153.435
21	1	21	11.568	30.438	0	2	111	10.19	2.358	NA	0.296	NA	11.31	146.31
22	1	22	11.685	30.496	0	2	93	10.32	2.482	NA	0.13	NA	26.565	15.255
23	1	23	11.685	30.496	0	2	102	10.32	2.482	NA	0	NA	0	-26.565
24	1	24	11.743	30.496	0	2	74	10.378	2.539	NA	0.058	NA	0	0
25	1	25	12.788	30.612	0	2	83	11.429	3.589	NA	1.052	NA	6.34	6.34
