Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	20.474	16.748	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	20.718	16.748	0	2	23	0.244	0.244	NA	0.244	NA	0	NA
3	1	3	20.718	16.809	0	2	0	0.305	0.252	NA	0.061	NA	90	90
4	1	4	20.718	16.931	0	2	11	0.427	0.305	NA	0.122	NA	90	0
5	1	5	20.535	17.359	0	2	0	0.893	0.614	NA	0.465	NA	113.199	23.199
6	1	6	20.535	17.359	0	2	0	0.893	0.614	NA	0	NA	0	-113.199
7	1	7	20.535	17.42	0	2	0	0.954	0.675	NA	0.061	NA	90	90
8	1	8	20.412	17.542	0	2	0	1.126	0.796	NA	0.173	NA	135	45
9	1	9	20.29	17.603	0	2	0	1.263	0.874	NA	0.137	NA	153.435	18.435
10	1	10	20.229	17.664	0	2	0	1.349	0.948	NA	0.086	NA	135	-18.435
11	1	11	20.229	17.664	0	2	11	1.349	0.948	NA	0	NA	0	-135
12	1	12	20.229	17.725	0	2	0	1.41	1.007	NA	0.061	NA	90	90
13	1	13	20.229	17.664	0	2	0	1.471	0.948	NA	0.061	NA	-90	-180
14	1	14	20.535	17.664	0	2	0	1.777	0.918	NA	0.305	NA	0	90
15	1	15	20.229	17.664	0	2	0	2.082	0.948	NA	0.305	NA	180	180
16	1	16	20.229	17.664	0	2	0	2.082	0.948	NA	0	NA	0	-180
17	1	17	20.229	17.542	0	2	0	2.204	0.831	NA	0.122	NA	-90	-90
18	1	18	20.229	17.481	0	2	0	2.265	0.772	NA	0.061	NA	-90	0
19	1	19	20.168	17.481	0	2	0	2.326	0.794	NA	0.061	NA	180	-90
20	1	20	20.29	17.481	0	2	0	2.449	0.755	NA	0.122	NA	0	-180
21	1	21	20.351	17.481	0	2	0	2.51	0.743	NA	0.061	NA	0	0
22	1	22	20.535	17.542	0	2	11	2.703	0.796	NA	0.193	NA	18.435	18.435
23	1	23	20.29	17.42	0	2	0	2.976	0.696	NA	0.273	NA	-153.435	-171.87
24	1	24	20.29	17.42	0	2	0	2.976	0.696	NA	0	NA	0	153.435
25	1	25	20.412	17.542	0	2	0	3.149	0.796	NA	0.173	NA	45	45
26	1	26	20.29	17.909	0	2	0	3.535	1.175	NA	0.386	NA	108.435	63.435
27	1	27	20.535	17.909	0	2	0	3.779	1.162	NA	0.244	NA	0	-108.435
28	1	28	20.412	17.481	0	2	0	4.224	0.735	NA	0.445	NA	-105.945	-105.945
29	1	29	20.168	17.542	0	2	0	4.475	0.851	NA	0.252	NA	165.964	-88.091
30	1	30	20.168	17.725	0	2	0	4.659	1.024	NA	0.183	NA	90	-75.964
31	1	31	20.29	17.786	0	2	0	4.795	1.054	NA	0.137	NA	26.565	-63.435
32	1	32	20.168	17.725	0	2	0	4.932	1.024	NA	0.137	NA	-153.435	-180
33	1	33	20.046	17.725	0	2	0	5.054	1.067	NA	0.122	NA	180	-26.565
34	1	34	19.924	17.603	0	2	0	5.227	1.016	NA	0.173	NA	-135	45
35	1	35	20.474	17.603	0	2	0	5.776	0.855	NA	0.55	NA	0	135
36	1	36	20.474	17.603	0	2	0	5.776	0.855	NA	0	NA	0	0
37	2	1	16.504	17.725	0	2	0	0	0	NA	NA	NA	NA	NA
38	2	2	16.504	17.725	0	2	11	0	0	NA	0	NA	0	NA
39	2	3	16.504	17.725	0	2	11	0	0	NA	0	NA	0	0
40	2	4	16.199	18.153	0	2	0	0.525	0.525	NA	0.525	NA	125.538	125.538
41	2	5	16.321	17.664	0	2	11	1.029	0.193	NA	0.504	NA	-75.964	158.499
42	2	6	16.443	18.153	0	2	11	1.533	0.432	NA	0.504	NA	75.964	151.928
43	2	7	16.382	18.336	0	2	0	1.726	0.623	NA	0.193	NA	108.435	32.471
44	2	8	16.626	18.458	0	2	0	1.999	0.743	NA	0.273	NA	26.565	-81.87
45	2	9	16.565	18.519	0	2	0	2.085	0.796	NA	0.086	NA	135	108.435
46	2	10	16.504	18.519	0	2	0	2.146	0.794	NA	0.061	NA	180	45
47	2	11	16.504	18.519	0	2	0	2.146	0.794	NA	0	NA	0	-180
48	2	12	16.382	18.886	0	2	11	2.532	1.167	NA	0.386	NA	108.435	108.435
49	2	13	16.443	18.397	0	2	0	3.025	0.675	NA	0.492	NA	-82.875	168.69
50	2	14	16.565	18.214	0	2	0	3.245	0.492	NA	0.22	NA	-56.31	26.565
