Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	19.626	5.255	0	2	242	0	0	NA	NA	NA	NA	NA
2	1	2	19.673	5.301	0	2	111	0.066	0.066	NA	0.066	NA	45	NA
3	1	3	20	4.974	0	2	65	0.53	0.468	NA	0.463	NA	-45	-90
4	1	4	20.281	5.114	0	2	55	0.844	0.67	NA	0.314	NA	26.565	71.565
5	1	5	20.141	5.255	0	2	177	1.042	0.515	NA	0.199	NA	135	108.435
6	1	6	20.281	5.021	0	2	65	1.315	0.696	NA	0.273	NA	-59.036	165.964
7	1	7	20.047	5.021	0	2	130	1.549	0.482	NA	0.234	NA	180	-120.964
8	1	8	19.953	5.255	0	2	102	1.801	0.328	NA	0.252	NA	111.801	-68.199
9	1	9	19.953	5.348	0	2	102	1.895	0.341	NA	0.094	NA	90	-21.801
10	1	10	20.281	4.833	0	2	46	2.505	0.779	NA	0.61	NA	-57.529	-147.529
11	1	11	20.328	5.067	0	2	93	2.744	0.727	NA	0.239	NA	78.69	136.219
12	1	12	20.187	5.067	0	2	65	2.884	0.592	NA	0.14	NA	180	101.31
13	1	13	20.375	5.067	0	2	9	3.072	0.772	NA	0.187	NA	0	-180
14	1	14	20.515	5.021	0	2	74	3.22	0.92	NA	0.148	NA	-18.435	-18.435
15	1	15	20.749	5.208	0	2	46	3.519	1.124	NA	0.3	NA	38.66	57.095
16	1	16	20.468	5.067	0	2	83	3.833	0.863	NA	0.314	NA	-153.435	167.905
17	2	1	21.03	4.412	0	2	27	0	0	NA	NA	NA	NA	NA
18	2	2	21.077	4.131	0	2	65	0.285	0.285	NA	0.285	NA	-80.538	NA
19	2	3	20.749	4.131	0	2	74	0.612	0.397	NA	0.328	NA	180	-99.462
20	2	4	20.936	4.272	0	2	93	0.846	0.169	NA	0.234	NA	36.87	-143.13
21	2	5	20.843	3.991	0	2	167	1.143	0.461	NA	0.296	NA	-108.435	-145.305
22	2	6	20.843	3.991	0	2	111	1.143	0.461	NA	0	NA	0	108.435
23	2	7	20.936	3.991	0	2	177	1.236	0.432	NA	0.094	NA	0	0
24	2	8	20.936	3.944	0	2	186	1.283	0.477	NA	0.047	NA	-90	-90
25	2	9	21.124	3.897	0	2	167	1.476	0.523	NA	0.193	NA	-14.036	75.964
26	2	10	21.124	3.897	0	2	102	1.476	0.523	NA	0	NA	0	14.036
27	2	11	21.311	3.944	0	2	121	1.669	0.546	NA	0.193	NA	14.036	14.036
28	2	12	21.311	3.944	0	2	130	1.669	0.546	NA	0	NA	0	-14.036
29	2	13	21.311	3.944	0	2	102	1.669	0.546	NA	0	NA	0	0
30	2	14	21.17	4.225	0	2	74	1.983	0.234	NA	0.314	NA	116.565	116.565
31	2	15	21.17	4.225	0	2	18	1.983	0.234	NA	0	NA	0	-116.565
32	2	16	21.17	3.991	0	2	65	2.217	0.444	NA	0.234	NA	-90	-90
33	2	17	20.89	4.272	0	2	111	2.614	0.199	NA	0.397	NA	135	-135
34	2	18	20.89	4.131	0	2	121	2.755	0.314	NA	0.14	NA	-90	135
35	2	19	20.89	4.131	0	2	130	2.755	0.314	NA	0	NA	0	90
36	2	20	20.89	4.131	0	2	83	2.755	0.314	NA	0	NA	0	0
37	2	21	20.89	4.131	0	2	37	2.755	0.314	NA	0	NA	0	0
38	2	22	20.796	4.131	0	2	186	2.848	0.366	NA	0.094	NA	180	180
39	2	23	21.077	4.178	0	2	83	3.133	0.239	NA	0.285	NA	9.462	-170.538
40	2	24	21.17	4.037	0	2	83	3.302	0.4	NA	0.169	NA	-56.31	-65.772
41	2	25	21.077	3.757	0	2	139	3.598	0.657	NA	0.296	NA	-108.435	-52.125
42	2	26	21.03	3.757	0	2	111	3.645	0.655	NA	0.047	NA	180	-71.565
43	2	27	21.03	3.757	0	2	149	3.645	0.655	NA	0	NA	0	-180
44	2	28	21.077	3.71	0	2	111	3.711	0.704	NA	0.066	NA	-45	-45
45	2	29	20.843	3.616	0	2	102	3.963	0.818	NA	0.252	NA	-158.199	-113.199
46	2	30	20.843	3.757	0	2	139	4.103	0.682	NA	0.14	NA	90	-111.801
47	2	31	20.843	3.85	0	2	83	4.197	0.592	NA	0.094	NA	90	0
48	2	32	20.843	3.85	0	2	74	4.197	0.592	NA	0	NA	0	-90
49	2	33	20.702	4.037	0	2	130	4.431	0.498	NA	0.234	NA	126.87	126.87
50	2	34	20.702	4.084	0	2	74	4.478	0.463	NA	0.047	NA	90	-36.87
51	2	35	20.702	4.084	0	2	65	4.478	0.463	NA	0	NA	0	-90
52	2	36	20.562	4.131	0	2	18	4.626	0.546	NA	0.148	NA	161.565	161.565
53	3	1	19.251	5.676	0	2	74	0	0	NA	NA	NA	NA	NA
54	3	2	19.626	5.77	0	2	55	0.386	0.386	NA	0.386	NA	14.036	NA
55	3	3	19.579	5.535	0	2	139	0.625	0.357	NA	0.239	NA	-101.31	-115.346
