Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	33.534	32.255	0	2	255	0	0	NA	NA	NA	NA	NA
2	1	2	33.534	32.255	0	2	214	0	0	NA	0	NA	0	NA
3	1	3	33.669	32.255	0	2	255	0.135	0.135	NA	0.135	NA	0	0
4	1	4	33.332	32.255	0	2	149	0.471	0.202	NA	0.337	NA	180	180
5	1	5	33.399	32.187	0	2	149	0.567	0.151	NA	0.095	NA	-45	135
6	1	6	32.659	31.447	0	2	255	1.614	1.191	NA	1.048	NA	-135	-90
7	1	7	32.793	31.581	0	2	205	1.805	1.001	NA	0.19	NA	45	180
8	1	8	32.659	31.379	0	2	139	2.047	1.238	NA	0.243	NA	-123.69	-168.69
9	1	9	32.659	31.312	0	2	214	2.115	1.286	NA	0.067	NA	-90	33.69
10	1	10	32.659	31.177	0	2	177	2.249	1.388	NA	0.135	NA	-90	0
11	1	11	32.659	31.177	0	2	255	2.249	1.388	NA	0	NA	0	90
12	1	12	32.659	31.177	0	2	255	2.249	1.388	NA	0	NA	0	0
13	1	13	32.861	31.177	0	2	177	2.451	1.271	NA	0.202	NA	0	0
14	1	14	32.861	31.177	0	2	149	2.451	1.271	NA	0	NA	0	0
15	1	15	32.861	31.177	0	2	255	2.451	1.271	NA	0	NA	0	0
16	1	16	32.659	30.84	0	2	205	2.844	1.663	NA	0.393	NA	-120.964	-120.964
17	1	17	32.524	30.436	0	2	186	3.27	2.08	NA	0.426	NA	-108.435	12.529
18	1	18	32.322	30.571	0	2	177	3.513	2.074	NA	0.243	NA	146.31	-105.255
19	1	19	32.457	30.908	0	2	205	3.875	1.725	NA	0.363	NA	68.199	-78.111
20	1	20	32.457	31.11	0	2	255	4.077	1.572	NA	0.202	NA	90	21.801
21	1	21	32.457	31.11	0	2	158	4.077	1.572	NA	0	NA	0	-90
22	1	22	32.457	31.042	0	2	195	4.145	1.622	NA	0.067	NA	-90	-90
23	1	23	32.793	31.11	0	2	93	4.488	1.363	NA	0.343	NA	11.31	101.31
24	1	24	32.793	31.649	0	2	130	5.027	0.957	NA	0.539	NA	90	78.69
25	1	25	32.861	31.447	0	2	93	5.24	1.052	NA	0.213	NA	-71.565	-161.565
26	1	26	32.995	31.716	0	2	158	5.541	0.762	NA	0.301	NA	63.435	135
27	1	27	33.13	31.918	0	2	102	5.784	0.526	NA	0.243	NA	56.31	-7.125
28	1	28	33.197	31.851	0	2	74	5.879	0.526	NA	0.095	NA	-45	-101.31
29	1	29	33.467	32.187	0	2	214	6.31	0.095	NA	0.431	NA	51.34	96.34
