Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	57.402	36.651	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	57.402	36.651	0	2	13	0	0	NA	0	NA	0	NA
3	1	3	56.987	36.859	0	2	4	0.464	0.464	NA	0.464	NA	153.435	153.435
4	1	4	56.883	36.859	0	2	0	0.568	0.559	NA	0.104	NA	180	26.565
5	1	5	57.194	37.17	0	2	4	1.008	0.559	NA	0.44	NA	45	-135
6	1	6	57.506	37.17	0	2	0	1.319	0.529	NA	0.311	NA	0	-45
7	1	7	57.506	37.17	0	2	4	1.319	0.529	NA	0	NA	0	0
8	1	8	57.506	37.17	0	2	4	1.319	0.529	NA	0	NA	0	0
9	1	9	58.128	37.274	0	2	0	1.95	0.957	NA	0.631	NA	9.462	9.462
10	1	10	57.298	36.962	0	2	0	2.837	0.328	NA	0.886	NA	-159.444	-168.906
11	1	11	56.883	36.755	0	2	9	3.301	0.529	NA	0.464	NA	-153.435	6.009
12	1	12	57.61	36.962	0	2	0	4.056	0.374	NA	0.755	NA	15.945	169.38
13	1	13	57.402	36.859	0	2	0	4.288	0.208	NA	0.232	NA	-153.435	-169.38
14	1	14	57.402	36.859	0	2	0	4.288	0.208	NA	0	NA	0	153.435
15	1	15	57.402	36.859	0	2	0	4.288	0.208	NA	0	NA	0	0
16	1	16	58.128	37.066	0	2	0	5.043	0.836	NA	0.755	NA	15.945	15.945
17	1	17	58.128	37.066	0	2	0	5.043	0.836	NA	0	NA	0	-15.945
18	1	18	57.713	37.066	0	2	0	5.459	0.519	NA	0.415	NA	180	180
19	1	19	57.713	37.274	0	2	0	5.666	0.696	NA	0.208	NA	90	-90
20	1	20	57.506	37.274	0	2	0	5.874	0.631	NA	0.208	NA	180	90
21	1	21	57.506	37.274	0	2	4	5.874	0.631	NA	0	NA	0	-180
22	1	22	57.402	37.066	0	2	0	6.106	0.415	NA	0.232	NA	-116.565	-116.565
23	1	23	57.402	37.066	0	2	0	6.106	0.415	NA	0	NA	0	116.565
24	1	24	57.402	37.066	0	2	0	6.106	0.415	NA	0	NA	0	0
25	1	25	57.817	36.547	0	2	9	6.77	0.428	NA	0.664	NA	-51.34	-51.34
26	1	26	57.817	36.859	0	2	0	7.081	0.464	NA	0.311	NA	90	141.34
27	1	27	58.336	36.547	0	2	0	7.686	0.94	NA	0.605	NA	-30.964	-120.964
28	1	28	58.647	36.547	0	2	0	7.997	1.249	NA	0.311	NA	0	30.964
29	1	29	59.062	36.34	0	2	4	8.461	1.689	NA	0.464	NA	-26.565	-26.565
30	1	30	59.062	36.962	0	2	4	9.084	1.689	NA	0.623	NA	90	116.565
31	1	31	59.062	36.962	0	2	0	9.084	1.689	NA	0	NA	0	-90
32	1	32	58.958	36.132	0	2	0	9.92	1.64	NA	0.836	NA	-97.125	-97.125
33	1	33	59.062	35.925	0	2	0	10.152	1.812	NA	0.232	NA	-63.435	33.69
