Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	26.554	22.049	0	2	11	0	0	NA	NA	NA	NA	NA
2	1	2	26.909	21.978	0	2	0	0.362	0.362	NA	0.362	NA	-11.31	NA
3	1	3	26.767	22.333	0	2	0	0.744	0.355	NA	0.382	NA	111.801	123.111
4	1	4	26.98	22.333	0	2	23	0.957	0.512	NA	0.213	NA	0	-111.801
5	1	5	26.696	22.474	0	2	23	1.274	0.449	NA	0.317	NA	153.435	153.435
6	1	6	26.696	22.333	0	2	0	1.416	0.317	NA	0.142	NA	-90	116.565
7	1	7	26.412	22.333	0	2	23	1.7	0.317	NA	0.284	NA	180	-90
8	1	8	26.341	22.333	0	2	23	1.771	0.355	NA	0.071	NA	180	0
9	1	9	26.058	22.12	0	2	0	2.126	0.502	NA	0.355	NA	-143.13	36.87
10	1	10	26.767	21.978	0	2	34	2.849	0.224	NA	0.724	NA	-11.31	131.82
11	1	11	26.767	21.907	0	2	0	2.92	0.256	NA	0.071	NA	-90	-78.69
12	1	12	26.625	21.836	0	2	11	3.079	0.224	NA	0.159	NA	-153.435	-63.435
13	2	1	27.264	21.836	0	2	11	0	0	NA	NA	NA	NA	NA
14	2	2	26.838	22.191	0	2	11	0.554	0.554	NA	0.554	NA	140.194	NA
15	2	3	26.696	22.049	0	2	0	0.755	0.606	NA	0.201	NA	-135	84.806
16	2	4	27.051	21.694	0	2	0	1.257	0.256	NA	0.502	NA	-45	90
17	2	5	26.98	21.978	0	2	11	1.549	0.317	NA	0.293	NA	104.036	149.036
18	2	6	26.554	21.978	0	2	0	1.975	0.724	NA	0.426	NA	180	75.964
19	2	7	26.767	22.191	0	2	34	2.276	0.61	NA	0.301	NA	45	-135
20	3	1	22.439	23.539	0	2	0	0	0	NA	NA	NA	NA	NA
21	3	2	22.084	23.61	0	2	0	0.362	0.362	NA	0.362	NA	168.69	NA
22	3	3	22.51	23.255	0	2	23	0.916	0.293	NA	0.554	NA	-39.806	151.504
23	3	4	22.865	23.468	0	2	34	1.33	0.432	NA	0.414	NA	30.964	70.769
24	3	5	22.865	23.752	0	2	11	1.613	0.476	NA	0.284	NA	90	59.036
25	3	6	23.149	23.681	0	2	0	1.906	0.724	NA	0.293	NA	-14.036	-104.036
26	3	7	23.29	23.61	0	2	58	2.065	0.854	NA	0.159	NA	-26.565	-12.529
27	3	8	23.149	23.326	0	2	11	2.382	0.741	NA	0.317	NA	-116.565	-90
28	3	9	24	23.468	0	2	11	3.245	1.563	NA	0.863	NA	9.462	126.027
29	3	10	23.929	23.539	0	2	11	3.346	1.49	NA	0.1	NA	135	125.538
30	3	11	23.361	24.319	0	2	34	4.311	1.208	NA	0.965	NA	126.027	-8.973
