Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	24.99	33.725	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	25.376	33.88	0	2	0	0.416	0.416	NA	0.416	NA	21.801	NA
3	1	3	25.608	33.88	0	2	0	0.648	0.637	NA	0.232	NA	0	-21.801
4	1	4	25.608	33.725	0	2	0	0.803	0.618	NA	0.155	NA	-90	-90
5	1	5	25.763	33.88	0	2	0	1.022	0.788	NA	0.219	NA	45	135
6	1	6	25.917	33.03	0	2	0	1.886	1.16	NA	0.864	NA	-79.695	-124.695
7	1	7	25.917	32.952	0	2	0	1.963	1.208	NA	0.077	NA	-90	-10.305
8	1	8	26.149	32.488	0	2	0	2.482	1.695	NA	0.519	NA	-63.435	26.565
9	1	9	26.149	32.102	0	2	11	2.868	1.995	NA	0.387	NA	-90	-26.565
10	1	10	25.995	31.793	0	2	0	3.214	2.178	NA	0.346	NA	-116.565	-26.565
11	1	11	26.304	31.406	0	2	0	3.709	2.666	NA	0.495	NA	-51.34	65.225
12	1	12	26.149	31.097	0	2	23	4.055	2.873	NA	0.346	NA	-116.565	-65.225
13	1	13	26.381	31.174	0	2	0	4.299	2.906	NA	0.244	NA	18.435	135
14	1	14	26.536	31.406	0	2	11	4.578	2.787	NA	0.279	NA	56.31	37.875
15	1	15	26.69	31.329	0	2	0	4.751	2.939	NA	0.173	NA	-26.565	-82.875
16	2	1	22.284	27.232	0	2	23	0	0	NA	NA	NA	NA	NA
17	2	2	22.516	27.541	0	2	0	0.387	0.387	NA	0.387	NA	53.13	NA
18	2	3	21.356	29.01	0	2	0	2.258	2.006	NA	1.871	NA	128.29	75.16
19	2	4	21.433	29.937	0	2	11	3.189	2.836	NA	0.931	NA	85.236	-43.054
20	2	5	21.511	30.633	0	2	0	3.889	3.488	NA	0.7	NA	83.66	-1.577
21	2	6	21.665	31.252	0	2	0	4.526	4.067	NA	0.637	NA	75.964	-7.696
22	3	1	41.611	47.177	0	2	0	0	0	NA	NA	NA	NA	NA
23	3	2	41.997	48.027	0	2	0	0.934	0.934	NA	0.934	NA	65.556	NA
24	3	3	41.92	48.414	0	2	0	1.328	1.275	NA	0.394	NA	101.31	35.754
25	3	4	41.843	48.414	0	2	0	1.406	1.258	NA	0.077	NA	180	78.69
26	3	5	41.611	48.259	0	2	0	1.684	1.082	NA	0.279	NA	-146.31	33.69
27	3	6	41.611	48.182	0	2	0	1.762	1.005	NA	0.077	NA	-90	56.31
28	3	7	41.533	48.182	0	2	0	1.839	1.008	NA	0.077	NA	180	-90
29	3	8	41.456	48.027	0	2	0	2.012	0.864	NA	0.173	NA	-116.565	63.435
30	3	9	41.224	47.873	0	2	0	2.291	0.796	NA	0.279	NA	-146.31	-29.745
31	3	10	41.224	47.795	0	2	0	2.368	0.729	NA	0.077	NA	-90	56.31
32	3	11	41.224	47.795	0	2	0	2.368	0.729	NA	0	NA	0	90
33	3	12	41.07	47.873	0	2	0	2.541	0.881	NA	0.173	NA	153.435	153.435
34	3	13	41.07	47.873	0	2	0	2.541	0.881	NA	0	NA	0	-153.435
35	3	14	41.301	48.027	0	2	0	2.819	0.905	NA	0.279	NA	33.69	33.69
36	3	15	41.301	48.027	0	2	0	2.819	0.905	NA	0	NA	0	-33.69
37	3	16	41.224	48.027	0	2	0	2.897	0.934	NA	0.077	NA	180	180
38	3	17	41.379	47.254	0	2	0	3.685	0.244	NA	0.788	NA	-78.69	101.31
39	3	18	41.379	47.254	0	2	0	3.685	0.244	NA	0	NA	0	78.69
40	3	19	41.07	47.795	0	2	0	4.308	0.822	NA	0.623	NA	119.745	119.745
41	3	20	41.07	47.795	0	2	0	4.308	0.822	NA	0	NA	0	-119.745
42	3	21	41.147	47.718	0	2	0	4.418	0.713	NA	0.109	NA	-45	-45
43	3	22	41.147	48.491	0	2	0	5.191	1.394	NA	0.773	NA	90	135
44	3	23	41.379	48.955	0	2	0	5.709	1.793	NA	0.519	NA	63.435	-26.565
45	3	24	40.76	48.955	0	2	0	6.328	1.971	NA	0.618	NA	180	116.565
46	3	25	41.224	49.032	0	2	0	6.798	1.895	NA	0.47	NA	9.462	-170.538
47	3	26	41.224	49.032	0	2	0	6.798	1.895	NA	0	NA	0	-9.462
48	3	27	41.224	48.878	0	2	0	6.953	1.744	NA	0.155	NA	-90	-90
49	3	28	41.224	48.878	0	2	0	6.953	1.744	NA	0	NA	0	90
50	3	29	41.07	49.187	0	2	0	7.298	2.082	NA	0.346	NA	116.565	116.565
51	3	30	41.224	48.8	0	2	0	7.715	1.669	NA	0.416	NA	-68.199	175.236
52	3	31	41.301	49.187	0	2	0	8.109	2.034	NA	0.394	NA	78.69	146.889
53	3	32	41.379	49.341	0	2	0	8.282	2.177	NA	0.173	NA	63.435	-15.255
54	3	33	41.379	48.955	0	2	0	8.668	1.793	NA	0.387	NA	-90	-153.435
55	3	34	41.224	48.491	0	2	0	9.157	1.37	NA	0.489	NA	-108.435	-18.435
56	3	35	41.224	48.105	0	2	0	9.544	1.005	NA	0.387	NA	-90	18.435
