Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	38.484	25.325	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	38.873	24.468	0	2	0	0.941	0.941	NA	0.941	NA	-65.556	NA
3	1	3	40.664	21.743	0	2	0	4.202	4.193	NA	3.261	NA	-56.689	8.867
4	1	4	40.119	21.588	0	2	0	4.769	4.079	NA	0.567	NA	-164.055	-107.365
5	1	5	40.119	21.588	0	2	0	4.769	4.079	NA	0	NA	0	164.055
6	1	6	39.263	22.522	0	2	0	6.036	2.909	NA	1.268	NA	132.51	132.51
7	1	7	39.185	22.678	0	2	0	6.21	2.739	NA	0.174	NA	116.565	-15.945
8	2	1	40.898	20.42	0	2	0	0	0	NA	NA	NA	NA	NA
9	2	2	40.898	20.42	0	2	0	0	0	NA	0	NA	0	NA
10	2	3	42.844	19.407	0	2	0	2.194	2.194	NA	2.194	NA	-27.474	-27.474
11	2	4	42.766	19.33	0	2	0	2.304	2.163	NA	0.11	NA	-135	-107.526
12	2	5	42.766	19.33	0	2	0	2.304	2.163	NA	0	NA	0	135
13	2	6	42.533	19.33	0	2	0	2.538	1.965	NA	0.234	NA	180	180
14	2	7	42.143	20.03	0	2	0	3.339	1.305	NA	0.802	NA	119.055	-60.945
15	2	8	41.287	19.952	0	2	0	4.199	0.608	NA	0.86	NA	-174.806	66.14
16	2	9	40.353	22.366	0	2	0	6.788	2.021	NA	2.588	NA	111.161	-74.033
17	2	10	39.574	23.301	0	2	0	8.004	3.17	NA	1.216	NA	129.806	18.644
18	2	11	39.029	24.313	0	2	0	9.154	4.318	NA	1.15	NA	118.301	-11.505
19	3	1	33.345	29.685	0	2	0	0	0	NA	NA	NA	NA	NA
20	3	2	31.865	28.673	0	2	0	1.793	1.793	NA	1.793	NA	-145.62	NA
21	3	3	31.476	28.673	0	2	0	2.182	2.125	NA	0.389	NA	180	-34.38
22	3	4	31.009	28.673	0	2	0	2.649	2.546	NA	0.467	NA	180	0
23	3	5	30.931	28.907	0	2	0	2.895	2.536	NA	0.246	NA	108.435	-71.565
24	3	6	30.386	28.829	0	2	0	3.446	3.08	NA	0.551	NA	-171.87	79.695
25	3	7	31.165	28.517	0	2	0	4.284	2.473	NA	0.839	NA	-21.801	150.068
26	3	8	31.243	28.985	0	2	0	4.758	2.216	NA	0.474	NA	80.538	102.339
27	3	9	31.087	28.985	0	2	0	4.914	2.364	NA	0.156	NA	180	99.462
28	3	10	31.32	29.997	0	2	0	5.953	2.048	NA	1.039	NA	77.005	-102.995
29	4	1	37.861	23.223	0	2	0	0	0	NA	NA	NA	NA	NA
